date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200721,GA,148988,,,,totalTestsViral,1311317,3155,15494,,2904,,,,7/21/2020 14:50,2020-07-21T14:50:00Z,07/21 10:50,3254,15494,,2020-07-21T14:50:00Z,1311317,136168,,148988,,,,,203234,12022,,,,,,,,,13,3413,0,148988,22036,148988,,78,447,24cff07e847e55b6333364cd40a24d506d809d2c,0,0,0,0,0,
20200720,GA,145575,,,,totalTestsViral,1289281,3183,15047,,2829,,,,7/20/2020 14:50,2020-07-20T14:50:00Z,07/20 10:50,3176,15047,,2020-07-20T14:50:00Z,1289281,133176,,145575,,,,,202941,11985,,,,,,,,,13,2452,0,145575,16442,145575,,3,37,ab1beed07e3d5fded303811c458040df62e5e798,0,0,0,0,0,
20200719,GA,143123,,,,totalTestsViral,1272839,3036,15010,,2822,,,,7/19/2020 14:50,2020-07-19T14:50:00Z,07/19 10:50,3173,15010,,2020-07-19T14:50:00Z,1272839,131008,,143123,,,,,200457,11782,,,,,,,,,13,3251,0,143123,28268,143123,,5,49,4d31b5c9a9f7dd76ae642d65e1e982c8ac5a15e8,0,0,0,0,0,
20200718,GA,139872,,,,totalTestsViral,1244571,2929,14961,,2819,,,,7/18/2020 14:50,2020-07-18T14:50:00Z,07/18 10:50,3168,14961,,2020-07-18T14:50:00Z,1244571,127550,,139872,,,,,197631,11530,,,,,,,,,13,4689,0,139872,33436,139872,,36,314,9ed341b639cca90512cf8b021dff9757e51e1a7f,0,0,0,0,0,
20200717,GA,135183,,,,totalTestsViral,1211135,2902,14647,,2781,,,,7/17/2020 14:50,2020-07-17T14:50:00Z,07/17 10:50,3132,14647,,2020-07-17T14:50:00Z,1211135,123177,,135183,,,,,193476,10253,,,,,,,,,13,3908,0,135183,21023,135183,,28,301,f45c17eb594d45c92801c76d44a3a86c3e0808f2,0,0,0,0,0,
20200716,GA,131275,,,,totalTestsViral,1190112,2841,14346,,2736,,,,7/16/2020 14:50,2020-07-16T14:50:00Z,07/16 10:50,3104,14346,,2020-07-16T14:50:00Z,1190112,119897,,131275,,,,,191262,10071,,,,,,,,,13,3441,0,131275,24861,131275,,13,244,b82ccf81f20641bd35756eb1b3b5352f18fe587b,0,0,0,0,0,
20200715,GA,127834,,,,totalTestsViral,1165251,2786,14102,,2702,,,,7/15/2020 14:50,2020-07-15T14:50:00Z,07/15 10:50,3091,14102,,2020-07-15T14:50:00Z,1165251,116420,,127834,,,,,187083,9591,,,,,,,,,13,3871,0,127834,24490,127834,,37,417,5ff8bc57bd9d65dcb1fe49ecde8c0768319660e6,0,0,0,0,0,
20200714,GA,123963,,,,totalTestsViral,1140761,2741,13685,,2662,,,,7/14/2020 14:50,2020-07-14T14:50:00Z,07/14 10:50,3054,13685,,2020-07-14T14:50:00Z,1140761,113168,,123963,,,,,186113,9516,,,,,,,,,13,3394,0,123963,24172,123963,,28,209,d12ff1990320b1edef3ffa9d3bdba13e3e6b6d74,0,0,0,0,0,
20200713,GA,120569,,,,totalTestsViral,1116589,2600,13476,,2643,,,,7/13/2020 14:50,2020-07-13T14:50:00Z,07/13 10:50,3026,13476,,2020-07-13T14:50:00Z,1116589,110003,,120569,,,,,185935,9505,,,,,,,,,13,3643,0,120569,24919,120569,,25,217,33de47a18ec519292cdbf94a3b50d3e2b4e5a6f9,0,0,0,0,0,
20200712,GA,116926,,,,totalTestsViral,1091670,2512,13259,,2621,,,,7/12/2020 14:50,2020-07-12T14:50:00Z,07/12 10:50,3001,13259,,2020-07-12T14:50:00Z,1091670,106202,,116926,,,,,183094,9367,,,,,,,,,13,2525,0,116926,18697,116926,,5,54,44263f4c24794ce8d263fbc239e48b280cf2e6b8,0,0,0,0,0,
20200711,GA,114401,,,,totalTestsViral,1072973,2446,13205,,2610,,,,7/11/2020 14:50,2020-07-11T14:50:00Z,07/11 10:50,2996,13205,,2020-07-11T14:50:00Z,1072973,103769,,114401,,,,,180366,9270,,,,,,,,,13,3190,0,114401,18248,114401,,31,268,4bc3887893f5fec418295e650b6cdf47acd72b08,0,0,0,0,0,
20200710,GA,111211,,,,totalTestsViral,1054725,2443,12937,,2565,,,,7/10/2020 14:50,2020-07-10T14:50:00Z,07/10 10:50,2965,12937,,2020-07-10T14:50:00Z,1054725,101160,,111211,,,,,177244,9169,,,,,,,,,13,4484,0,111211,27338,111211,,35,331,513dcee16b80b54fce9088a35d63c0c07553634a,0,0,0,0,0,
20200709,GA,106727,,,,totalTestsViral,1027387,2322,12606,,2519,,,,7/9/2020 14:50,2020-07-09T14:50:00Z,07/09 10:50,2930,12606,,2020-07-09T14:50:00Z,1027387,97594,,106727,,,,,174915,9117,,,,,,,,,13,2837,0,106727,19864,106727,,8,106,7c1dccd50c712d7cde7fc76b711e8824880ebdaf,0,0,0,0,0,
20200708,GA,103890,,,,totalTestsViral,1007523,2215,12500,,2502,,,,7/8/2020 16:45,2020-07-08T16:45:00Z,07/08 12:45,2922,12500,,2020-07-08T16:45:00Z,1007523,94821,,103890,,,,,171858,9032,,,,,,,,,13,3420,0,103890,21610,103890,,23,274,823e71d2b52be3936cb8961d66cdb360f237574a,0,0,0,0,0,
20200707,GA,100470,,,,totalTestsViral,985913,2096,12226,,2471,,,,7/7/2020 14:50,2020-07-07T14:50:00Z,07/07 10:50,2899,12226,,2020-07-07T14:50:00Z,985913,91700,,100470,,,,,171020,8976,,,,,,,,,13,3406,0,100470,21323,100470,,21,307,d18dabf876e19741840f209eacb9fa8cd2bc7f3e,0,0,0,0,0,
20200706,GA,97064,,,,totalTestsViral,964590,1962,11919,,2441,,,,7/6/2020 14:50,2020-07-06T14:50:00Z,07/06 10:50,2878,11919,,2020-07-06T14:50:00Z,964590,89088,,97064,,,,,170796,8942,,,,,,,,,13,1548,0,97064,13080,97064,,18,144,9235fbb7de4a8a21e5e979f98c75773a2b6d3168,0,0,0,0,0,
20200705,GA,95516,,,,totalTestsViral,951510,1805,11775,,2429,,,,7/4/2020 14:50,2020-07-04T14:50:00Z,07/04 10:50,2860,11775,,2020-07-04T14:50:00Z,951510,87841,,95516,,,,,170392,8925,,,,,,,,,13,2197,0,95516,23295,95516,,3,32,0716cc4cecf975a149f9b83c5be4a0c29e32e623,0,0,0,0,0,
20200704,GA,93319,,,,totalTestsViral,928215,1726,11743,,2425,,,,7/4/2020 14:50,2020-07-04T14:50:00Z,07/04 10:50,2857,11743,,2020-07-04T14:50:00Z,928215,85363,,93319,,,,,168048,8839,,,,,,,,,13,2826,0,93319,25785,93319,,1,90,72eeebc996de3f027f2bbae72fad77ee99da71dd,0,0,0,0,0,
20200703,GA,90493,,,,totalTestsViral,902430,1671,11653,,2413,,,,7/3/2020 15:22,2020-07-03T15:22:00Z,07/03 11:22,2856,11653,,2020-07-03T15:22:00Z,902430,82426,,90493,,,,,164412,8717,,,,,,,,,13,2784,0,90493,18412,90493,,7,153,5a6a7f6d9bba227d64128dccae949b669de791aa,0,0,0,0,0,
20200702,GA,87709,,,,totalTestsViral,884018,1649,11500,,2389,,,,7/2/2020 14:50,2020-07-02T14:50:00Z,07/02 10:50,2849,11500,,2020-07-02T14:50:00Z,884018,79974,,87709,,,,,161483,8645,,,,,,,,,13,3472,0,87709,28393,87709,,22,225,38802706f69dfbf7516a09ce75c2b46ae25dd031,0,0,0,0,0,
20200701,GA,84237,,,,totalTestsViral,855625,1570,11275,,2357,,,,7/1/2020 14:57,2020-07-01T14:57:00Z,07/01 10:57,2827,11275,,2020-07-01T14:57:00Z,855625,76665,,84237,,,,,157971,8556,,,,,,,,,13,2946,0,84237,21892,84237,,22,224,5f15df420de3fdbe00db4bdadfc60ab1563155f0,0,0,0,0,0,
20200630,GA,81291,,,,totalTestsViral,833733,1459,11051,,2323,,,,6/30/2020 14:50,2020-06-30T14:50:00Z,06/30 10:50,2805,11051,,2020-06-30T14:50:00Z,833733,74214,,81291,,,,,157623,8547,,,,,,,,,13,1874,0,81291,11092,81291,,21,227,6cb6d8eda1476e60aad81e5ce6529d0a6285d752,0,0,0,0,0,
20200629,GA,79417,,,,totalTestsViral,822641,1359,10824,,2289,,,,6/29/2020 14:50,2020-06-29T14:50:00Z,06/29 10:50,2784,10824,,2020-06-29T14:50:00Z,822641,73044,,79417,,,,,157375,8529,,,,,,,,,13,2207,0,79417,16179,79417,,6,113,28275b5ca53536b920a867f27eeb8ef13cb87f70,0,0,0,0,0,
20200628,GA,77210,,,,totalTestsViral,806462,1236,10711,,2268,,,,6/28/2020 14:50,2020-06-28T14:50:00Z,06/28 10:50,2778,10711,,2020-06-28T14:50:00Z,806462,70883,,77210,,,,,154116,8416,,,,,,,,,13,2225,0,77210,17125,77210,,2,22,2e0b9e041dd0689d3f240390d8844ff62e79cc9a,0,0,0,0,0,
20200627,GA,74985,,,,totalTestsViral,789337,1178,10689,,2261,,,,6/27/2020 14:50,2020-06-27T14:50:00Z,06/27 10:50,2776,10689,,2020-06-27T14:50:00Z,789337,68570,,74985,,,,,152220,8367,,,,,,,,,13,1990,0,74985,18785,74985,,6,84,06c48fffe4d5183353ac1507a1472c08db14e64f,0,0,0,0,0,
20200626,GA,72995,,,,totalTestsViral,770552,1184,10605,,2244,,,,6/26/2020 14:50,2020-06-26T14:50:00Z,06/26 10:50,2770,10605,,2020-06-26T14:50:00Z,770552,66512,,72995,,,,,149086,8275,,,,,,,,,13,1900,0,72995,13104,72995,,25,148,4cd4713dd7e8738770d7f8a1a67746a04e5c7e53,0,0,0,0,0,
20200625,GA,71095,,,,totalTestsViral,757448,1135,10457,,2222,,,,6/25/2020 14:50,2020-06-25T14:50:00Z,06/25 10:50,2745,10457,,2020-06-25T14:50:00Z,757448,64811,,71095,,,,757924,146230,8185,,,,,,,,,13,1714,0,71095,14690,71095,,47,144,d41a7504985a823035ddaeb97934714f7cd84429,0,0,0,0,0,
20200624,GA,69381,,,,totalTestsViral,742758,1124,10313,,2206,,,,6/24/2020 14:50,2020-06-24T14:50:00Z,06/24 10:50,2698,10313,,2020-06-24T14:50:00Z,742758,63113,,69381,,,,743234,143350,8106,,,,,,,,,13,1703,0,69381,11973,69381,,10,190,6e7951e93c2eaf1ce256cd8327d140a595574971,0,0,0,0,0,
20200623,GA,67678,,,,totalTestsViral,730785,1056,10123,,2174,,,,6/23/2020 14:50,2020-06-23T14:50:00Z,06/23 10:50,2688,10123,,2020-06-23T14:50:00Z,730785,61786,,67678,,,,731261,142862,8090,,,,,,,,,13,1750,0,67678,23236,67678,,40,170,4a00ed6bb78a12bc1cd0d4b0b913486c21713c16,0,0,0,0,0,
20200622,GA,65928,,,,totalTestsViral,707549,1000,9953,,2155,,,,6/22/2020 14:50,2020-06-22T14:50:00Z,06/22 10:50,2648,9953,,2020-06-22T14:50:00Z,707549,59960,,65928,,,,708026,142648,8079,,,,,,,,,13,1227,0,65928,9708,65928,,5,116,d66e949ed54cc6c6f52dbc37d4e93203be2b7029,0,0,0,0,0,
20200621,GA,64701,,,,totalTestsViral,697841,960,9837,,2140,,,,6/21/2020 14:50,2020-06-21T14:50:00Z,06/21 10:50,2643,9837,,2020-06-21T14:50:00Z,697841,58871,,64701,,,,688588,140694,8017,,,,,,,,,13,892,0,64701,9707,64701,,1,0,00414b551f73210dd5567ca5d87e9a6082e99e9f,0,0,0,0,0,
20200620,GA,63809,,,,totalTestsViral,688134,944,9837,,2140,,,,6/20/2020 14:50,2020-06-20T14:50:00Z,06/20 10:50,2642,9837,,2020-06-20T14:50:00Z,688134,57956,,63809,,,,688588,138123,7943,,,,,,,,,13,1800,0,63809,24618,63809,,6,65,dc690a01c80ca05330e21091aa6872a704d2909c,0,0,0,0,0,
20200619,GA,62009,,,,totalTestsViral,663516,937,9772,,2122,,,,6/19/2020 14:50,2020-06-19T14:50:00Z,06/19 10:50,2636,9772,,2020-06-19T14:50:00Z,663516,55621,,62009,,,,663975,134309,7848,,,,,,,,,13,1097,0,62009,6560,62009,,31,109,2b8aa2d1963e5dbc7947fca9a65ab52334980aa4,0,0,0,0,0,
20200618,GA,60912,,,,totalTestsViral,656956,921,9663,,2109,,,,6/18/2020 14:50,2020-06-18T14:50:00Z,06/18 10:50,2605,9663,,2020-06-18T14:50:00Z,656956,55069,,60912,,,,,121151,6982,,,,,,,,,13,882,0,60912,12699,60912,,30,120,286005704f9a318ff6b0d1f93d66c64940e734ab,0,0,0,0,0,
20200617,GA,60030,,,,totalTestsViral,644257,881,9543,,2084,,,,6/17/2020 14:50,2020-06-17T14:50:00Z,06/17 10:50,2575,9543,,2020-06-17T14:50:00Z,644257,54227,,60030,,,,,118426,6912,,,,,,,,,13,952,0,60030,15453,60030,,46,89,89eb602fb9311109af76cfa7695b23782d482034,0,0,0,0,0,
20200616,GA,59078,,,,totalTestsViral,628804,875,9454,,2065,,,,6/16/2020 15:32,2020-06-16T15:32:00Z,06/16 11:32,2529,9454,,2020-06-16T15:32:00Z,628804,53313,,59078,,,,,118075,6897,,,,,,,,,13,664,0,59078,4218,59078,,35,132,9df41cc220861751b82182d46f3219eafda206f6,0,0,0,0,0,
20200615,GA,58414,,,,totalTestsViral,624586,865,9322,,2043,,,,6/15/2020 14:50,2020-06-15T14:50:00Z,06/15 10:50,2494,9322,,2020-06-15T14:50:00Z,624586,52913,,58414,,,,,117901,6885,,,,,,,,,13,733,0,58414,9589,58414,,43,74,e041380439cb17756e41cc45826e0af38e0a5f7f,0,0,0,0,0,
20200614,GA,57681,,,,totalTestsViral,614997,829,9248,,2034,,,,6/14/2020 14:50,2020-06-14T14:50:00Z,06/14 10:50,2451,9248,,2020-06-14T14:50:00Z,614997,52295,,57681,,,,,115727,6769,,,,,,,,,13,880,0,57681,15786,57681,,5,24,f8368dc1751d43869d3b156e9a5e81bdc8a3c2a1,0,0,0,0,0,
20200613,GA,56801,,,,totalTestsViral,599211,810,9224,,2029,,,,6/13/2020 14:00,2020-06-13T14:00:00Z,06/13 10:00,2446,9224,,2020-06-13T14:00:00Z,599211,51141,,56801,,,,,113405,6631,,,,,,,,,13,1018,0,56801,13254,56801,,28,43,8bbda08fbf47b82fea8092e911fc19888f12d0fe,0,0,0,0,0,
20200612,GA,55783,,,,totalTestsViral,585957,836,9181,,2021,,,,6/12/2020 14:50,2020-06-12T14:50:00Z,06/12 10:50,2418,9181,,2020-06-12T14:50:00Z,585957,50189,,55783,,,,,110825,6504,,,,,,,,,13,810,0,55783,7493,55783,,43,108,ab7caf7d28697fe4c431b67fd7c758ccbec958ad,0,0,0,0,0,
20200611,GA,54973,,,,totalTestsViral,578464,842,9073,,2006,,,,6/11/2020 14:50,2020-06-11T14:50:00Z,06/11 10:50,2375,9073,,2020-06-11T14:50:00Z,578464,49603,,54973,,,,,108194,6381,,,,,,,,,13,993,0,54973,13243,54973,,46,99,06c280c8bf43d80e024119e683c6a64af2ca90d3,0,0,0,0,0,
20200610,GA,53980,,,,totalTestsViral,565221,817,8974,,1991,,,,6/10/2020 15:04,2020-06-10T15:04:00Z,06/10 11:04,2329,8974,,2020-06-10T15:04:00Z,565221,48721,,53980,,,,,105491,6232,,,,,,,,,13,731,0,53980,13765,53980,,44,102,9d528dd4b7e830e9640996746cc640090e756ae5,0,0,0,0,0,
20200609,GA,53249,,,,totalTestsViral,551456,834,8872,,1960,,,,6/9/2020 14:50,2020-06-09T14:50:00Z,06/09 10:50,2285,8872,,2020-06-09T14:50:00Z,551456,47914,,53249,,,,,105160,6207,,,,,,,,,13,752,0,53249,7044,53249,,77,126,b3dc2064c5754d5e5e437b7332819bcacff04ee2,0,0,0,0,0,
20200608,GA,52497,,,,totalTestsViral,544412,819,8746,,1925,,,,6/8/2020 15:00,2020-06-08T15:00:00Z,06/08 11:00,2208,8746,,2020-06-08T15:00:00Z,544412,47433,,52497,,,,,105013,6203,,,,,,,,,13,599,0,52497,9516,52497,,28,61,a07dd0f1fa01ccae7e7774851eb8af37407ca843,0,0,0,0,0,
20200607,GA,51898,,,,totalTestsViral,534896,783,8685,,1909,,,,6/7/2020 15:36,2020-06-07T15:36:00Z,06/07 11:36,2180,8685,,2020-06-07T15:36:00Z,534896,46813,,51898,,,,,102638,6084,,,,,,,,,13,589,0,51898,12007,51898,,6,23,8c5acf9edeb21ae40ff3b342c3afd3d1713f8eea,0,0,0,0,0,
20200606,GA,51309,,,,totalTestsViral,522889,788,8662,,1901,,,,6/6/2020 15:00,2020-06-06T15:00:00Z,06/06 11:00,2174,8662,,2020-06-06T15:00:00Z,522889,46057,,51309,,,,,99894,5903,,,,,,,,,13,688,0,51309,15070,51309,,0,16,f1714a1d18f3bf28dc458d833a03521943d99193,0,0,0,0,0,
20200605,GA,50621,,,,totalTestsViral,507819,790,8646,,1897,,,,6/5/2020 15:00,2020-06-05T15:00:00Z,06/05 11:00,2174,8646,,2020-06-05T15:00:00Z,507819,45196,,50621,,,,,97294,5748,,,,,,,,,13,774,0,50621,11548,50621,,27,89,17e4d2d029a6f39dc9a881ffb75064ce529cc76a,0,0,0,0,0,
20200604,GA,49847,,,,totalTestsViral,496271,807,8557,,1872,,,,6/4/2020 15:00,2020-06-04T15:00:00Z,06/04 11:00,2147,8557,,2020-06-04T15:00:00Z,496271,44359,,49847,,,,,94626,5599,,,,,,,,,13,953,0,49847,13624,49847,,24,138,b4e9beebec5a2c351f881c46aa14ae578cdc82c5,0,0,0,0,0,
20200603,GA,48894,,,,totalTestsViral,482647,815,8419,,1841,,,,6/3/2020 15:00,2020-06-03T15:00:00Z,06/03 11:00,2123,8419,,2020-06-03T15:00:00Z,482647,43515,,48894,,,,,91688,5425,,,,,,,,,13,687,0,48894,8425,48894,,21,85,cd523d29a14242815ce8c3fd9499215b8fda9f9c,0,0,0,0,0,
20200602,GA,48207,,,,totalTestsViral,474222,828,8334,,1821,,,,6/2/2020 15:11,2020-06-02T15:11:00Z,06/02 11:11,2102,8334,,2020-06-02T15:11:00Z,474222,43054,,48207,,,,,91325,5395,,,,,,,,,13,589,0,48207,6493,48207,,28,207,42dd9ad17d3cbc2de8e7fce3e049f208439f0633,0,0,0,0,0,
20200601,GA,47618,,,,totalTestsViral,467729,841,8127,,1800,,,,6/1/2020 13:00,2020-06-01T13:00:00Z,06/01 09:00,2074,8127,,2020-06-01T13:00:00Z,467729,42761,,47618,,,,,91184,,,,,,,,,,13,632,0,47618,265,47618,,32,181,bc0a1388989eb6d4afc175fe861aa733b6139491,0,0,0,0,0,
20200531,GA,46986,,,,totalTestsViral,467464,853,7946,,1794,,,,5/31/2020 13:00,2020-05-31T13:00:00Z,05/31 09:00,2042,7946,,2020-05-31T13:00:00Z,467464,42748,,46986,,,,,88461,,,,,,,,,,13,700,0,46986,30561,46986,,39,25,efa0134b16abac62059b5c1971091d63513c0cbd,0,0,0,0,0,
20200530,GA,46286,,,,totalTestsViral,436903,850,7921,,1790,,,,5/30/2020 13:00,2020-05-30T13:00:00Z,05/30 09:00,2003,7921,,2020-05-30T13:00:00Z,436903,40976,,46286,,,,,84803,,,,,,,,,,13,616,0,46286,8584,46286,,29,69,ace37a4f9bf82fdeb08e0b11b3aedbf02130cd61,0,0,0,0,0,
20200529,GA,45670,,,,totalTestsViral,428319,889,7852,,1780,,,,5/29/2020 13:00,2020-05-29T13:00:00Z,05/29 09:00,1974,7852,,2020-05-29T13:00:00Z,428319,40509,,45670,,,,,81736,,,,,,,,,,13,600,0,45670,9111,45670,,12,85,f4464f5af4eacecf57721904f1b593e2ca69a26b,0,0,0,0,0,
20200528,GA,45070,,,,totalTestsViral,419208,903,7767,,1761,,,,5/28/2020 13:00,2020-05-28T13:00:00Z,05/28 09:00,1962,7767,,2020-05-28T13:00:00Z,419208,39989,,45070,,,,,78173,,,,,,,,,,13,649,0,45070,7450,45070,,55,101,ee90fb448cf026922b12fc244879764ce7df2c06,0,0,0,0,0,
20200527,GA,44421,,,,totalTestsViral,411758,907,7666,,1735,,,,5/27/2020 13:24,2020-05-27T13:24:00Z,05/27 09:24,1907,7666,,2020-05-27T13:24:00Z,411758,39537,,44421,,,,,77835,,,,,,,,,,13,691,0,44421,7524,44421,,36,119,7c06096072b3df62e89281b1f554772ea66742bd,0,0,0,0,0,
20200526,GA,43730,,,,totalTestsViral,404234,854,7547,,1703,,,,5/26/2020 13:00,2020-05-26T13:00:00Z,05/26 09:00,1871,7547,,2020-05-26T13:00:00Z,404234,39250,,43344,,,,,,,,,,,,,,,13,386,0,43730,3672,43730,,41,72,3258d3a9ccb81ad9c8ce42b7ec48b6c6fded5b91,0,0,0,0,0,
20200525,GA,43344,,,,totalTestsViral,400562,892,7475,,1686,,,,5/25/2020 13:00,2020-05-25T13:00:00Z,05/25 09:00,1830,7475,,2020-05-25T13:00:00Z,400562,38975,,43344,,,,,,,,,,,,,,,13,506,0,43344,21337,43344,,6,36,3a1c08b0890336a90f20f20f100b2d659369b543,0,0,0,0,0,
20200524,GA,42838,,,,totalTestsViral,379225,848,7439,,1683,,,,5/24/2020 13:00,2020-05-24T13:00:00Z,05/24 09:00,1824,7439,,2020-05-24T13:00:00Z,379225,37843,,42838,,,,,,,,,,,,,,,13,706,0,42838,16663,42838,,13,28,f200acda1e8332480c114d410f087943ba1a4757,0,0,0,0,0,
20200523,GA,42132,,,,totalTestsViral,362562,848,7411,,1678,,,,5/23/2020 13:00,2020-05-23T13:00:00Z,05/23 09:00,1811,7411,,2020-05-23T13:00:00Z,362562,36868,,42132,,,,,,,,,,,,,,,13,914,0,42132,13179,42132,,26,98,fee89c51f6f4a943d5dc1cf2a8b523daee925591,0,0,0,0,0,
20200522,GA,41218,,,,totalTestsViral,349383,889,7313,,1658,,,,5/22/2020 13:00,2020-05-22T13:00:00Z,05/22 09:00,1785,7313,,2020-05-22T13:00:00Z,349383,36108,,41218,,,,,,,,,,,,,,,13,813,0,41218,9995,41218,,31,78,5c98e7c0fea7304a26ed1c6b1f6ec0364cbcfe3d,0,0,0,0,0,
20200521,GA,40405,,,,totalTestsViral,339388,919,7235,,1642,,,,5/21/2020 13:00,2020-05-21T13:00:00Z,05/21 09:00,1754,7235,,2020-05-21T13:00:00Z,339388,35526,,40405,,,,,,,,,,,,,,,13,758,0,40405,477,40405,,67,128,752a27318daf37c08a0a6cb65d97714788f16805,0,0,0,0,0,
20200520,GA,39647,,,,totalTestsViral,338911,959,7107,,1617,,,,5/20/2020 13:00,2020-05-20T13:00:00Z,05/20 09:00,1687,7107,,2020-05-20T13:00:00Z,338911,35460,,39647,,,,,,,,,,,,,,,13,926,0,39647,16484,39647,,23,80,50fa42e30e9162236ae680756ca48dd2944322da,0,0,0,0,0,
20200519,GA,38721,,,,totalTestsViral,322427,986,7027,,1589,,,,5/19/2020 13:00,2020-05-19T13:00:00Z,05/19 09:00,1664,7027,,2020-05-19T13:00:00Z,322427,34500,,38721,,,,,,,,,,,,,,,13,640,0,38721,4167,38721,,22,111,9c083e05086c51f2fc0020da56febc71fd926fb5,0,0,0,0,0,
20200518,GA,38081,,,,totalTestsViral,318260,1025,6916,,1565,,,,5/18/2020 13:00,2020-05-18T13:00:00Z,05/18 09:00,1642,6916,,2020-05-18T13:00:00Z,318260,34333,,38081,,,,,,,,,,,,,,,13,380,0,38081,9329,38081,,36,126,a102fc081e413cefec3a842d3a662ddc6c48d9af,0,0,0,0,0,
20200517,GA,37701,,,,totalTestsViral,308931,1010,6790,,1557,,,,5/17/2020 13:00,2020-05-17T13:00:00Z,05/17 09:00,1606,6790,,2020-05-17T13:00:00Z,308931,33760,,37701,,,,,,,,,,,,,,,13,554,0,37701,8234,37701,,14,55,ae2bd46d89f91f7ebca3b6cb3caf3fff6b648be9,0,0,0,0,0,
20200516,GA,37147,,,,totalTestsViral,300697,1005,6735,,1554,,,,5/16/2020 13:00,2020-05-16T13:00:00Z,05/16 09:00,1592,6735,,2020-05-16T13:00:00Z,300697,33279,,37147,,,,,,,,,,,,,,,13,466,0,37147,24933,37147,,35,297,a6f45323461093f1c70c527ab4ee0d1b587e2473,0,0,0,0,0,
20200515,GA,36681,,,,totalTestsViral,275764,1029,6438,,1534,,,,5/15/2020 13:00,2020-05-15T13:00:00Z,05/15 09:00,1557,6438,,2020-05-15T13:00:00Z,275764,31721,,36681,,,,,,,,,,,,,,,13,823,0,36681,13904,36681,,30,93,21c2d5b7256188f2421930de9ed1caad4220e8a5,0,0,0,0,0,
20200514,GA,35858,,,,totalTestsViral,261860,1060,6345,,1513,,,,5/14/2020 13:30,2020-05-14T13:30:00Z,05/14 09:30,1527,6345,,2020-05-14T13:30:00Z,261860,30981,,35858,,,,,,,,,,,,,,,13,526,0,35858,10998,35858,,22,86,05cd5cb73933bb7f9507db1b70a61b4d0ec948b1,0,0,0,0,0,
20200513,GA,35332,,,,totalTestsViral,250862,1091,6259,,1494,,,,5/13/2020 13:25,2020-05-13T13:25:00Z,05/13 09:25,1505,6259,,2020-05-13T13:25:00Z,250862,30214,,35332,,,,,,,,,,,,,,,13,697,0,35332,5697,35332,,44,129,4cf48073ef3946f50ce34a416eff082bd4494132,0,0,0,0,0,
20200512,GA,34635,,,,totalTestsViral,245165,1125,6130,,1443,,,,5/11/2020 13:00,2020-05-11T13:00:00Z,05/11 09:00,1461,6130,,2020-05-11T13:00:00Z,245165,29861,,34635,,,,,,,,,,,,,,,13,708,0,34635,10273,34635,,20,115,3cb6ad38ed15fdced3d4993491857ac50a4de767,0,0,0,0,0,
20200511,GA,33927,,,,totalTestsViral,234892,1133,6015,,1414,,,,5/11/2020 13:00,2020-05-11T13:00:00Z,05/11 09:00,1441,6015,,2020-05-11T13:00:00Z,234892,29188,,33927,,,,,,,,,,,,,,,13,486,0,33927,10418,33927,,36,18,7a52300e01451aa6719c7c1d9d94bd77a46066a0,0,0,0,0,0,
20200510,GA,33441,,,,totalTestsViral,224474,1144,5997,,1412,,,,5/10/2020 15:25,2020-05-10T15:25:00Z,05/10 11:25,1405,5997,,2020-05-10T15:25:00Z,224474,28281,,33441,,,,,,,,,,,,,,,13,909,0,33441,5327,33441,,5,10,595b95e0cd11e30481e9bb7ed9d8796d2ac350bc,0,0,0,0,0,
20200509,GA,32532,,,,totalTestsViral,219147,1179,5987,,1409,,,,5/9/2020 15:25,2020-05-09T15:25:00Z,05/09 11:25,1400,5987,,2020-05-09T15:25:00Z,219147,27085,,32532,,,,,,,,,,,,,,,13,426,0,32532,4803,32532,,23,52,c11e1985bcf7d4aecb62bfb59ba2720b7abaeeef,0,0,0,0,0,
20200508,GA,32106,,,,totalTestsViral,214344,1227,5935,,1399,,,,5/8/2020 15:25,2020-05-08T15:25:00Z,05/08 11:25,1377,5935,,2020-05-08T15:25:00Z,214344,26759,,32106,,,,,,,,,,,,,,,13,667,0,32106,4834,32106,,41,100,4fb27129687fdeb8edb4a7311e5e248b28b9b4eb,0,0,0,0,0,
